16:38:24, 49.46, -15.14, 9.93, 0.98, 0.34, 0.07, 0.53, -0.16, -0.09
16:38:24, 34.63, -15.50, 1.55, 0.93, 0.15, 0.06, 0.53, -0.16, -0.11
16:38:24, -23.64, -21.56, -3.86, 0.97, 0.30, 0.24, 0.53, -0.16, -0.11
16:38:24, -18.74, -12.75, -6.86, 1.03, 0.07, 0.05, 0.52, -0.15, -0.12
16:38:24, 11.84, -8.45, -1.61, 0.94, 0.09, 0.12, 0.52, -0.15, -0.12
16:38:24, 4.81, -7.10, -3.75, 0.97, 0.12, 0.10, 0.53, -0.15, -0.12
16:38:24, -13.97, -6.17, -6.54, 0.95, 0.15, 0.11, 0.53, -0.15, -0.12
16:38:25, -1.07, -2.35, -5.21, 1.00, -0.00, 0.12, 0.53, -0.15, -0.12
16:38:25, 23.87, -0.60, -0.79, 0.97, 0.21, 0.06, 0.53, -0.15, -0.12
16:38:25, -23.08, -1.40, -9.89, 0.99, 0.11, 0.09, 0.52, -0.15, -0.12
16:38:25, -32.89, 0.36, -12.25, 0.97, 0.17, 0.13, 0.52, -0.15, -0.12
16:38:25, -39.39, 0.59, -9.27, 1.01, 0.05, 0.11, 0.53, -0.15, -0.11
16:38:25, -7.17, 6.68, -7.53, 0.94, 0.05, 0.07, 0.52, -0.15, -0.11
16:38:25, 4.03, 5.39, -5.17, 0.97, 0.14, 0.10, 0.53, -0.15, -0.11
16:38:25, 6.20, 6.62, -8.53, 0.98, 0.06, 0.06, 0.53, -0.16, -0.11
16:38:25, 9.47, 6.28, -9.79, 0.97, 0.06, 0.06, 0.53, -0.16, -0.11
16:38:25, -13.20, 4.37, -10.43, 0.98, 0.02, 0.05, 0.53, -0.15, -0.10
16:38:25, -14.10, 4.63, -8.09, 0.96, -0.01, 0.07, 0.53, -0.15, -0.10
16:38:25, -18.23, 5.01, -6.82, 0.95, 0.03, 0.07, 0.54, -0.15, -0.10
16:38:25, -12.09, 4.45, -4.76, 1.00, -0.00, 0.06, 0.53, -0.14, -0.10
16:38:25, -3.61, 4.59, -2.86, 0.98, 0.04, 0.08, 0.54, -0.14, -0.10
16:38:25, -18.01, 3.90, -4.65, 0.97, 0.10, 0.06, 0.54, -0.15, -0.09
16:38:25, -21.67, 1.08, -4.30, 0.99, -0.04, 0.03, 0.54, -0.15, -0.09
16:38:25, 10.66, 0.59, 0.10, 0.98, -0.01, 0.04, 0.54, -0.15, -0.10
16:38:25, 27.15, -0.18, 3.31, 0.97, 0.03, 0.06, 0.53, -0.15, -0.09
16:38:25, 18.02, -1.40, 1.52, 0.94, 0.05, 0.05, 0.57, -0.15, -0.09
16:38:25, 25.15, -1.67, 2.64, 0.99, -0.01, 0.06, 0.53, -0.15, -0.09
16:38:25, 34.96, -2.59, 4.92, 0.97, 0.08, 0.07, 0.53, -0.14, -0.10
16:38:25, 17.89, -3.26, 0.55, 0.96, 0.12, 0.07, 0.53, -0.14, -0.11
16:38:25, 21.74, -2.56, -1.20, 0.99, 0.01, 0.07, 0.53, -0.14, -0.11
16:38:25, 21.37, -3.70, -0.25, 0.97, 0.10, 0.08, 0.53, -0.14, -0.11
16:38:25, -12.32, -4.58, -4.49, 1.00, 0.05, 0.11, 0.53, -0.14, -0.11
16:38:25, 0.35, -2.84, -1.80, 1.00, 0.03, 0.09, 0.54, -0.14, -0.11
16:38:25, 1.56, -1.84, -0.81, 0.97, 0.00, 0.08, 0.53, -0.14, -0.11
16:38:25, -19.23, -1.51, -4.02, 0.98, 0.08, 0.14, 0.54, -0.14, -0.11
16:38:25, -35.63, 1.15, -8.12, 0.96, 0.13, 0.11, 0.54, -0.14, -0.11
16:38:25, -72.48, 1.18, -13.80, 1.01, -0.32, -0.07, 0.54, -0.14, -0.11
16:38:25, 8.32, 4.78, 1.68, 0.90, 0.23, 0.09, 0.54, -0.14, -0.10
16:38:25, 1.44, 2.58, 1.66, 1.02, -0.01, 0.05, 0.54, -0.14, -0.10
16:38:25, 0.29, 2.68, -1.12, 0.94, 0.13, 0.05, 0.54, -0.15, -0.10
16:38:26, -19.38, -0.59, -5.91, 0.98, 0.05, 0.03, 0.54, -0.15, -0.10
16:38:26, -16.52, -2.44, -6.47, 0.96, -0.08, 0.05, 0.54, -0.15, -0.10
16:38:26, 4.37, -2.36, -0.10, 0.96, -0.05, 0.08, 0.54, -0.14, -0.09
16:38:26, 22.09, -2.34, 6.43, 0.98, 0.04, 0.09, 0.54, -0.14, -0.10
16:38:26, -3.62, -2.48, 0.91, 0.99, 0.13, 0.09, 0.54, -0.15, -0.10
16:38:26, -13.01, 0.18, -2.59, 0.99, 0.04, 0.13, 0.54, -0.14, -0.10
16:38:26, -9.22, 3.15, -2.07, 0.96, 0.04, 0.08, 0.54, -0.14, -0.10
16:38:26, 1.14, 2.77, -1.03, 0.99, 0.01, 0.06, 0.54, -0.15, -0.09
16:38:26, -4.48, 0.80, -1.72, 0.96, 0.04, 0.05, 0.54, -0.15, -0.09
16:38:26, 4.42, 0.75, -0.04, 0.99, -0.02, 0.06, 0.53, -0.14, -0.09
16:38:26, 3.26, -0.33, 0.63, 0.99, 0.07, 0.10, 0.53, -0.14, -0.10
16:38:26, -4.48, -0.89, -0.48, 1.00, 0.06, 0.10, 0.53, -0.14, -0.10
16:38:26, 6.01, -0.91, 1.09, 1.03, 0.01, 0.06, 0.53, -0.14, -0.10
16:38:26, 1.37, -1.44, 1.51, 0.98, 0.09, 0.10, 0.54, -0.14, -0.10
16:38:26, -18.15, -3.71, -0.68, 1.03, 0.11, 0.06, 0.53, -0.15, -0.10
16:38:26, -14.07, 1.84, -9.86, 0.74, -0.03, 0.09, 0.53, -0.14, -0.10
16:38:26, -23.92, 0.78, -11.60, 1.06, 0.21, 0.14, 0.53, -0.14, -0.10
16:38:26, -46.43, 3.32, -20.55, 0.99, -0.05, 0.08, 0.53, -0.14, -0.09
16:38:26, -39.41, 4.95, -17.56, 0.92, -0.06, 0.10, 0.53, -0.14, -0.08
16:38:26, -8.69, 9.83, -7.52, 0.95, -0.15, 0.03, 0.53, -0.13, -0.08
16:38:26, -7.38, 4.09, -6.22, 0.98, -0.30, 0.25, 0.53, -0.13, -0.08
16:38:26, 67.03, 4.86, 13.42, 1.14, -0.07, 0.16, 0.53, -0.13, -0.08
16:38:26, 77.11, 9.00, 9.39, 0.79, 0.17, 0.10, 0.53, -0.13, -0.09
16:38:26, 19.93, 6.12, 7.05, 1.03, 0.06, 0.03, 0.54, -0.13, -0.09
16:38:26, 53.57, 9.36, 9.99, 0.91, 0.03, 0.15, 0.54, -0.13, -0.10
16:38:26, 49.28, 11.76, 1.75, 0.88, 0.33, 0.15, 0.54, -0.12, -0.09
16:38:26, 47.63, 6.21, -2.71, 0.88, 0.05, 0.10, 0.54, -0.12, -0.10
16:38:26, 57.06, 6.93, -6.59, 0.81, 0.09, -0.14, 0.55, -0.12, -0.10
16:38:26, 82.35, -9.00, 12.52, 1.04, 0.05, -0.18, 0.55, -0.11, -0.11
16:38:26, 91.57, -13.95, 15.99, 1.03, -0.00, 0.08, 0.54, -0.11, -0.11
16:38:26, 42.20, -21.25, -2.31, 1.00, 0.04, 0.10, 0.54, -0.10, -0.12
16:38:26, 30.29, -27.54, 18.28, 1.26, -0.20, 0.24, 0.55, -0.10, -0.12
16:38:26, 38.00, -14.62, 4.43, 0.47, -0.12, 0.10, 0.54, -0.11, -0.13
16:38:27, -23.56, -13.92, 1.15, 1.30, 0.30, 0.44, 0.54, -0.11, -0.14
16:38:27, -17.87, 5.47, -13.45, 1.14, -0.06, 0.22, 0.54, -0.11, -0.14
16:38:27, -118.90, 16.23, -27.14, 0.94, 0.14, 0.14, 0.55, -0.11, -0.14
16:38:27, -286.72, 14.50, -46.49, 0.94, -0.93, -0.15, 0.55, -0.12, -0.13
16:38:27, -125.98, 15.63, -19.55, 1.44, -0.87, 0.29, 0.55, -0.13, -0.10
16:38:27, 201.26, 39.28, 38.66, 0.85, -0.17, 0.19, 0.55, -0.13, -0.10
16:38:27, 176.37, 26.06, 33.77, 1.06, 0.12, -0.26, 0.55, -0.12, -0.10
16:38:27, 140.50, 27.65, 20.87, 0.97, 0.15, -0.30, 0.55, -0.12, -0.11
16:38:27, -46.75, 7.95, -1.66, 0.92, 0.53, -0.05, 0.55, -0.12, -0.10
16:38:27, -84.82, 11.23, -14.44, 1.01, -0.16, 0.15, 0.55, -0.12, -0.10
16:38:27, 55.90, 18.68, 5.99, 0.97, -0.12, 0.01, 0.55, -0.12, -0.09
16:38:27, 47.70, 14.32, 0.11, 0.95, 0.22, -0.10, 0.55, -0.11, -0.09
16:38:27, -31.71, 6.00, -13.83, 0.96, 0.15, -0.02, 0.55, -0.12, -0.09
16:38:27, -39.78, 7.53, -17.76, 1.03, -0.07, 0.01, 0.56, -0.11, -0.09
16:38:27, 8.61, 5.47, -6.98, 0.94, -0.13, -0.08, 0.56, -0.11, -0.08
16:38:27, 4.50, 3.82, -5.64, 0.99, 0.10, 0.01, 0.56, -0.11, -0.09
16:38:27, -26.69, 5.28, -13.17, 1.00, -0.03, -0.00, 0.56, -0.11, -0.08
16:38:27, -11.02, 7.16, -5.94, 0.98, -0.17, -0.02, 0.56, -0.11, -0.08
16:38:27, 2.00, 8.55, -0.06, 0.99, -0.03, 0.00, 0.56, -0.11, -0.08
16:38:27, -9.65, 9.79, 1.01, 1.00, -0.03, -0.03, 0.56, -0.10, -0.07
16:38:27, -7.66, 7.27, 2.51, 0.96, -0.09, -0.14, 0.56, -0.10, -0.07
16:38:27, 1.04, 2.99, 5.97, 0.98, 0.02, -0.02, 0.57, -0.11, -0.07
16:38:27, -9.23, 1.40, 0.60, 0.98, 0.05, -0.11, 0.57, -0.11, -0.07
16:38:27, -8.57, -1.58, -0.17, 0.97, -0.06, -0.08, 0.57, -0.11, -0.07
16:38:27, -0.31, -2.74, 3.01, 0.99, -0.01, -0.07, 0.57, -0.11, -0.07
16:38:27, -8.50, -2.73, 2.41, 1.00, -0.04, -0.02, 0.57, -0.11, -0.07
16:38:27, -5.87, -1.55, 6.20, 0.99, -0.10, -0.04, 0.56, -0.11, -0.07
16:38:27, -3.55, -2.21, 7.98, 0.95, 0.01, -0.05, 0.57, -0.12, -0.06
16:38:27, -4.26, -5.54, 6.90, 0.95, 0.02, -0.12, 0.56, -0.12, -0.06
16:38:27, 7.96, -10.35, 7.87, 0.99, -0.00, -0.06, 0.56, -0.12, -0.06
16:38:27, 6.27, -12.07, 9.15, 0.97, -0.04, -0.08, 0.56, -0.13, -0.07
16:38:27, 5.24, -18.11, 12.70, 0.96, -0.03, -0.10, 0.57, -0.12, -0.07
16:38:27, 12.20, -23.32, 14.04, 0.97, 0.01, -0.05, 0.56, -0.13, -0.08
16:38:28, 8.63, -23.13, 16.20, 1.00, -0.00, 0.05, 0.55, -0.13, -0.08
16:38:28, 0.14, -16.14, 19.20, 1.02, -0.03, 0.13, 0.55, -0.13, -0.09
16:38:28, 3.81, -6.68, 23.20, 1.03, 0.01, 0.13, 0.55, -0.14, -0.09
16:38:28, 3.44, 7.26, 25.36, 1.11, 0.02, 0.05, 0.54, -0.14, -0.09
16:38:28, -4.54, -13.48, 22.07, 1.00, 0.42, 0.07, 0.54, -0.15, -0.09
16:38:28, -29.87, -71.15, -12.12, 1.21, -0.16, -0.31, 0.54, -0.16, -0.09
16:38:28, 48.74, -255.88, -24.04, 1.37, -0.52, 1.26, 0.53, -0.15, -0.12
16:38:28, -30.83, -286.72, -56.29, 1.82, -0.01, 1.45, 0.50, -0.14, -0.18
16:38:28, -101.34, -286.72, -63.55, 1.74, -0.07, 1.65, 0.43, -0.13, -0.27
16:38:28, -40.90, -286.72, -39.44, 1.43, -0.12, 1.44, 0.34, -0.14, -0.32
16:38:28, 74.65, -286.72, -32.35, 0.88, -0.06, 0.95, 0.21, -0.13, -0.37
16:38:28, 140.38, -286.72, -39.96, 0.76, -0.03, 0.81, 0.11, -0.11, -0.39
16:38:28, 170.65, -286.72, -57.56, 0.74, 0.12, 0.64, -0.03, -0.06, -0.37
16:38:28, 71.59, -286.72, -83.44, 0.56, 0.47, 0.09, -0.11, -0.03, -0.34
16:38:28, -6.09, -247.62, -67.95, 0.36, 0.22, -0.41, -0.16, -0.04, -0.31
16:38:28, 16.40, -89.71, -5.04, 0.23, 0.14, -0.47, -0.22, -0.04, -0.27
16:38:28, 14.88, 94.34, 59.35, 0.25, 0.38, -0.55, -0.22, -0.04, -0.27
16:38:28, -32.67, 216.96, 109.32, 0.15, 0.19, -0.21, -0.20, -0.03, -0.29
16:38:28, -35.68, 286.68, 148.98, 0.26, 0.16, 0.13, -0.15, -0.01, -0.33
16:38:28, -56.80, 286.68, 165.56, 0.38, 0.26, 0.31, -0.09, -0.01, -0.36
16:38:28, -115.91, 286.68, 142.69, 0.51, 0.20, 0.52, 0.03, -0.02, -0.40
16:38:28, -130.31, 286.68, 107.00, 0.71, 0.06, 0.74, 0.09, -0.04, -0.41
16:38:28, -81.75, 286.68, 66.48, 1.25, 0.13, 1.07, 0.24, -0.09, -0.38
16:38:28, -57.75, 286.68, 43.93, 2.00, -0.28, 1.29, 0.41, -0.12, -0.27
16:38:28, -108.83, 286.68, -109.85, 2.00, -0.70, 2.00, 0.51, -0.13, -0.15
16:38:28, -286.72, 286.68, 196.79, -1.60, 2.00, -0.94, 0.54, -0.10, -0.17
16:38:28, -129.20, 23.85, -59.96, 0.93, -0.41, 0.79, 0.52, -0.09, -0.13
16:38:28, -113.68, 60.21, -36.74, 1.52, -0.13, 0.20, 0.53, -0.10, -0.12
16:38:28, 49.54, 72.93, 12.07, 0.78, -0.26, -0.08, 0.55, -0.11, -0.09
16:38:28, -55.97, 36.48, -4.89, 0.75, 0.26, -0.51, 0.55, -0.11, -0.09
16:38:28, -115.36, -3.53, -23.33, 0.88, -0.12, -0.39, 0.55, -0.11, -0.07
16:38:28, 52.87, -13.51, 4.43, 1.07, -0.48, 0.06, 0.55, -0.11, -0.07
16:38:28, 105.38, -2.72, 21.75, 1.03, 0.14, 0.11, 0.54, -0.11, -0.08
16:38:29, -35.37, -4.69, -10.73, 0.94, 0.19, 0.10, 0.55, -0.11, -0.08
16:38:29, -53.20, -2.37, -16.25, 1.03, -0.08, 0.04, 0.55, -0.11, -0.08
16:38:29, 14.45, 2.45, -2.56, 0.96, -0.12, 0.04, 0.55, -0.10, -0.07
16:38:29, 27.04, 3.64, 0.38, 0.98, -0.01, 0.03, 0.55, -0.10, -0.08
16:38:29, -6.78, 4.29, -6.05, 1.00, 0.02, 0.05, 0.55, -0.10, -0.08
16:38:29, -9.27, 6.32, -6.71, 0.99, -0.09, 0.06, 0.54, -0.10, -0.08
16:38:29, 0.42, 7.80, -3.26, 0.99, -0.05, -0.01, 0.55, -0.10, -0.07
16:38:29, -10.74, 4.44, -4.87, 0.97, -0.04, -0.04, 0.55, -0.09, -0.07
16:38:29, -0.63, 0.72, -2.71, 0.97, -0.10, -0.02, 0.55, -0.10, -0.07
16:38:29, 9.44, -0.77, 0.17, 0.99, -0.05, 0.02, 0.55, -0.10, -0.07
16:38:29, 1.47, -0.59, -1.21, 0.99, -0.04, 0.03, 0.55, -0.09, -0.08
16:38:29, 0.11, 1.32, -0.67, 0.99, -0.06, 0.03, 0.55, -0.09, -0.07
16:38:29, 1.58, 1.86, -0.61, 0.98, -0.04, 0.00, 0.55, -0.09, -0.07
16:38:29, 1.70, 1.22, -0.43, 0.99, -0.05, 0.01, 0.55, -0.10, -0.06
16:38:29, -0.16, 0.66, 0.33, 0.98, -0.07, 0.00, 0.55, -0.09, -0.07
16:38:29, 2.84, 0.45, 0.81, 0.99, -0.06, -0.00, 0.54, -0.10, -0.07
16:38:29, 6.68, 0.52, 1.14, 0.98, -0.03, 0.02, 0.55, -0.10, -0.08
16:38:29, 1.13, 0.72, 0.45, 0.98, -0.04, 0.01, 0.55, -0.10, -0.07
16:38:29, 0.37, -0.35, 0.04, 0.98, -0.06, -0.01, 0.55, -0.09, -0.07
16:38:29, 4.32, -0.95, 1.07, 0.98, -0.05, -0.00, 0.55, -0.10, -0.08
16:38:29, 5.93, -1.23, 0.94, 0.98, -0.04, 0.02, 0.55, -0.10, -0.06
16:38:29, 2.02, -0.47, 0.17, 0.99, -0.03, 0.01, 0.55, -0.09, -0.07
16:38:29, 1.56, -0.64, -0.18, 0.98, -0.06, 0.01, 0.55, -0.09, -0.07
16:38:29, 4.15, -0.60, 0.58, 0.98, -0.04, 0.00, 0.56, -0.10, -0.07
16:38:29, -0.53, -0.75, -0.31, 0.99, -0.04, 0.02, 0.55, -0.09, -0.07
16:38:29, 0.74, -0.15, -0.09, 0.98, -0.05, 0.02, 0.55, -0.10, -0.07
16:38:29, 1.94, 0.52, 0.20, 0.99, -0.04, 0.02, 0.55, -0.10, -0.07
16:38:29, -1.60, 0.60, -0.04, 0.98, -0.04, 0.00, 0.55, -0.09, -0.07
16:38:30, 2.11, -3.58, 2.09, 0.99, -0.05, 0.01, 0.55, -0.10, -0.07
16:38:30, 3.08, -3.25, 4.14, 0.98, -0.05, 0.01, 0.54, -0.11, -0.08
16:38:30, -52.64, -20.34, -11.14, 0.84, 0.16, 0.16, 0.39, -0.11, -0.29
16:38:30, -36.74, 75.28, -33.78, 0.75, 0.07, 0.04, 0.40, -0.12, -0.27
16:38:30, 17.70, 137.45, -37.66, 0.79, 0.07, 0.05, 0.42, -0.12, -0.25
16:38:30, 38.40, 188.67, -34.78, 0.80, 0.12, 0.11, 0.46, -0.10, -0.22
16:38:30, 30.45, 230.50, -27.65, 0.84, 0.07, 0.16, 0.49, -0.09, -0.19
16:38:31, 13.81, 261.51, -15.26, 0.90, 0.02, 0.16, 0.53, -0.08, -0.13
16:38:31, 19.73, 276.53, -7.32, 1.04, -0.04, 0.08, 0.55, -0.08, -0.07
16:38:31, 55.26, 269.07, -7.17, 1.15, -0.10, -0.06, 0.57, -0.07, 0.01
16:38:31, 91.95, 245.21, -2.74, 1.11, 0.01, -0.10, 0.57, -0.11, 0.06
16:38:31, 22.36, 177.84, 4.16, 0.89, 0.20, -0.14, 0.57, -0.07, 0.12
16:38:31, -102.08, 48.91, -10.88, 0.54, -0.27, -0.43, 0.57, -0.07, 0.14
16:38:31, -37.80, -33.94, 0.08, 0.77, -0.23, -0.12, 0.56, -0.06, 0.16
16:38:31, 28.59, -34.29, -2.07, 0.97, 0.06, -0.11, 0.56, -0.05, 0.15
